done
38100.4219999

C:\Anaconda2\python.exe I:/Dev/PythonProjects/learningmodel/hybridrank.py
0.0	0.3	0.0	0.0	0.0	0.36	0.274444444444	0.218066666667	0.169046825397	0.36	0.306666666667	0.264	0.244

0.0	0.4	0.0	0.0	0.0	0.36	0.274444444444	0.218066666667	0.169046825397	0.36	0.306666666667	0.264	0.244

0.0	0.5	0.0	0.0	0.0	0.36	0.274444444444	0.218066666667	0.169046825397	0.36	0.306666666667	0.264	0.244

0.0	0.6	0.0	0.0	0.0	0.36	0.274444444444	0.218066666667	0.169046825397	0.36	0.306666666667	0.264	0.244

0.0	0.7	0.0	0.0	0.0	0.36	0.274444444444	0.218066666667	0.169046825397	0.36	0.306666666667	0.264	0.244

0.0	0.8	0.0	0.0	0.0	0.36	0.274444444444	0.218066666667	0.169046825397	0.36	0.306666666667	0.264	0.244

0.0	0.9	0.0	0.0	0.0	0.36	0.274444444444	0.218066666667	0.169046825397	0.36	0.306666666667	0.264	0.244

0.1	0.3	0.0	0.0	0.0	0.42	0.291111111111	0.254466666667	0.192543650794	0.42	0.333333333333	0.32	0.268

0.1	0.4	0.0	0.0	0.0	0.44	0.283333333333	0.2374	0.189004761905	0.44	0.306666666667	0.288	0.268

0.1	0.5	0.0	0.0	0.0	0.38	0.265555555556	0.218533333333	0.179374603175	0.38	0.3	0.272	0.262

0.1	0.6	0.0	0.0	0.0	0.36	0.265555555556	0.208533333333	0.173857142857	0.36	0.306666666667	0.26	0.26

0.1	0.7	0.0	0.0	0.0	0.38	0.261111111111	0.210666666667	0.174604761905	0.38	0.293333333333	0.26	0.26

0.1	0.8	0.0	0.0	0.0	0.38	0.261111111111	0.214266666667	0.174798412698	0.38	0.293333333333	0.268	0.256

0.1	0.9	0.0	0.0	0.0	0.34	0.26	0.2136	0.172708730159	0.34	0.3	0.272	0.254

0.2	0.3	0.0	0.0	0.0	0.42	0.338888888889	0.280533333333	0.218875396825	0.42	0.373333333333	0.328	0.302

0.2	0.4	0.0	0.0	0.0	0.42	0.312222222222	0.267133333333	0.207938095238	0.42	0.36	0.328	0.284

0.2	0.5	0.0	0.0	0.0	0.44	0.302222222222	0.255733333333	0.204181746032	0.44	0.34	0.312	0.282

0.2	0.6	0.0	0.0	0.0	0.42	0.291111111111	0.254466666667	0.192543650794	0.42	0.333333333333	0.32	0.268

0.2	0.7	0.0	0.0	0.0	0.42	0.281111111111	0.242466666667	0.190095238095	0.42	0.313333333333	0.3	0.268

0.2	0.8	0.0	0.0	0.0	0.44	0.283333333333	0.2374	0.189004761905	0.44	0.306666666667	0.288	0.268

0.2	0.9	0.0	0.0	0.0	0.44	0.274444444444	0.233666666667	0.186633333333	0.44	0.293333333333	0.284	0.266

0.3	0.3	0.0	0.0	0.0	0.38	0.316666666667	0.2794	0.22034047619	0.38	0.36	0.34	0.306

0.3	0.4	0.0	0.0	0.0	0.4	0.326666666667	0.2714	0.217184920635	0.4	0.366666666667	0.32	0.304

0.3	0.5	0.0	0.0	0.0	0.42	0.326666666667	0.2838	0.216583333333	0.42	0.36	0.336	0.296

0.3	0.6	0.0	0.0	0.0	0.42	0.312222222222	0.267133333333	0.207938095238	0.42	0.36	0.328	0.284

0.3	0.7	0.0	0.0	0.0	0.44	0.311111111111	0.262266666667	0.209071428571	0.44	0.353333333333	0.324	0.288

0.3	0.8	0.0	0.0	0.0	0.42	0.295555555556	0.250533333333	0.197028571429	0.42	0.333333333333	0.308	0.274

0.3	0.9	0.0	0.0	0.0	0.42	0.291111111111	0.254466666667	0.192543650794	0.42	0.333333333333	0.32	0.268

0.4	0.3	0.0	0.0	0.0	0.44	0.328888888889	0.281933333333	0.214227777778	0.44	0.366666666667	0.344	0.292

0.4	0.4	0.0	0.0	0.0	0.38	0.316666666667	0.2794	0.22034047619	0.38	0.36	0.34	0.306

0.4	0.5	0.0	0.0	0.0	0.38	0.316666666667	0.2826	0.216798412698	0.38	0.36	0.344	0.304

0.4	0.6	0.0	0.0	0.0	0.42	0.338888888889	0.280533333333	0.218875396825	0.42	0.373333333333	0.328	0.302

0.4	0.7	0.0	0.0	0.0	0.42	0.33	0.2806	0.215600793651	0.42	0.366666666667	0.332	0.296

0.4	0.8	0.0	0.0	0.0	0.42	0.312222222222	0.267133333333	0.207938095238	0.42	0.36	0.328	0.284

0.4	0.9	0.0	0.0	0.0	0.44	0.315555555556	0.266533333333	0.210485714286	0.44	0.36	0.328	0.288

0.0	0.3	0.1	0.0	0.0	0.38	0.302222222222	0.246733333333	0.194876984127	0.38	0.333333333333	0.284	0.262

0.0	0.4	0.1	0.0	0.0	0.38	0.306666666667	0.2494	0.189025396825	0.38	0.34	0.292	0.254

0.0	0.5	0.1	0.0	0.0	0.38	0.295555555556	0.244333333333	0.188114285714	0.38	0.326666666667	0.284	0.258

0.0	0.6	0.1	0.0	0.0	0.38	0.295555555556	0.242533333333	0.183613492063	0.38	0.326666666667	0.288	0.254

0.0	0.7	0.1	0.0	0.0	0.38	0.292222222222	0.241133333333	0.179661904762	0.38	0.32	0.284	0.246

0.0	0.8	0.1	0.0	0.0	0.38	0.285555555556	0.240533333333	0.178402380952	0.38	0.313333333333	0.288	0.244

0.0	0.9	0.1	0.0	0.0	0.38	0.285555555556	0.236533333333	0.175542063492	0.38	0.32	0.284	0.24

0.1	0.3	0.1	0.0	0.0	0.46	0.317777777778	0.262866666667	0.20103015873	0.46	0.346666666667	0.316	0.282

0.1	0.4	0.1	0.0	0.0	0.42	0.29	0.2408	0.185425396825	0.42	0.326666666667	0.296	0.272

0.1	0.5	0.1	0.0	0.0	0.38	0.267777777778	0.222266666667	0.179215079365	0.38	0.306666666667	0.288	0.268

0.1	0.6	0.1	0.0	0.0	0.4	0.27	0.2204	0.180149206349	0.4	0.306666666667	0.276	0.264

0.1	0.7	0.1	0.0	0.0	0.4	0.266666666667	0.2258	0.178753968254	0.4	0.3	0.288	0.262

0.1	0.8	0.1	0.0	0.0	0.4	0.264444444444	0.220466666667	0.17963968254	0.4	0.3	0.28	0.264

0.1	0.9	0.1	0.0	0.0	0.4	0.277777777778	0.228866666667	0.180845238095	0.4	0.32	0.288	0.262

0.2	0.3	0.1	0.0	0.0	0.48	0.353333333333	0.295	0.221972222222	0.48	0.393333333333	0.34	0.298

0.2	0.4	0.1	0.0	0.0	0.46	0.321111111111	0.277266666667	0.216292063492	0.46	0.36	0.332	0.294

0.2	0.5	0.1	0.0	0.0	0.44	0.302222222222	0.269533333333	0.204818253968	0.44	0.346666666667	0.328	0.284

0.2	0.6	0.1	0.0	0.0	0.42	0.295555555556	0.261733333333	0.196661111111	0.42	0.34	0.324	0.276

0.2	0.7	0.1	0.0	0.0	0.42	0.297777777778	0.253066666667	0.189580952381	0.42	0.346666666667	0.312	0.268

0.2	0.8	0.1	0.0	0.0	0.44	0.296666666667	0.2434	0.187058730159	0.44	0.34	0.3	0.266

0.2	0.9	0.1	0.0	0.0	0.4	0.276666666667	0.2262	0.180582539683	0.4	0.32	0.284	0.262

0.3	0.3	0.1	0.0	0.0	0.42	0.344444444444	0.295866666667	0.222353174603	0.42	0.393333333333	0.356	0.3

0.3	0.4	0.1	0.0	0.0	0.46	0.348888888889	0.291733333333	0.221414285714	0.46	0.393333333333	0.348	0.298

0.3	0.5	0.1	0.0	0.0	0.46	0.35	0.2884	0.21863015873	0.46	0.386666666667	0.336	0.294

0.3	0.6	0.1	0.0	0.0	0.42	0.31	0.2724	0.210277777778	0.42	0.36	0.336	0.288

0.3	0.7	0.1	0.0	0.0	0.44	0.311111111111	0.273066666667	0.206098412698	0.44	0.36	0.336	0.286

0.3	0.8	0.1	0.0	0.0	0.44	0.301111111111	0.260266666667	0.201266666667	0.44	0.346666666667	0.316	0.284

0.3	0.9	0.1	0.0	0.0	0.42	0.297777777778	0.259266666667	0.193536507937	0.42	0.346666666667	0.324	0.274

0.4	0.3	0.1	0.0	0.0	0.42	0.353333333333	0.2942	0.218082539683	0.42	0.406666666667	0.356	0.29

0.4	0.4	0.1	0.0	0.0	0.42	0.344444444444	0.302466666667	0.226724603175	0.42	0.393333333333	0.364	0.304

0.4	0.5	0.1	0.0	0.0	0.42	0.344444444444	0.293266666667	0.219514285714	0.42	0.393333333333	0.352	0.298

0.4	0.6	0.1	0.0	0.0	0.46	0.352222222222	0.291533333333	0.220425396825	0.46	0.393333333333	0.344	0.298

0.4	0.7	0.1	0.0	0.0	0.42	0.33	0.2798	0.216023809524	0.42	0.373333333333	0.336	0.296

0.4	0.8	0.1	0.0	0.0	0.42	0.316666666667	0.276	0.210505555556	0.42	0.366666666667	0.336	0.288

0.4	0.9	0.1	0.0	0.0	0.44	0.315555555556	0.271533333333	0.21068015873	0.44	0.366666666667	0.332	0.29

0.0	0.3	0.2	0.0	0.0	0.38	0.271111111111	0.237066666667	0.188515079365	0.38	0.3	0.284	0.254

0.0	0.4	0.2	0.0	0.0	0.36	0.271111111111	0.243466666667	0.18219047619	0.36	0.306666666667	0.292	0.242

0.0	0.5	0.2	0.0	0.0	0.38	0.302222222222	0.247533333333	0.192015079365	0.38	0.333333333333	0.288	0.26

0.0	0.6	0.2	0.0	0.0	0.38	0.302222222222	0.246733333333	0.194876984127	0.38	0.333333333333	0.284	0.262

0.0	0.7	0.2	0.0	0.0	0.38	0.303333333333	0.247	0.193112698413	0.38	0.34	0.292	0.262

0.0	0.8	0.2	0.0	0.0	0.38	0.306666666667	0.2494	0.189025396825	0.38	0.34	0.292	0.254

0.0	0.9	0.2	0.0	0.0	0.38	0.295555555556	0.245533333333	0.186932539683	0.38	0.326666666667	0.292	0.254

0.1	0.3	0.2	0.0	0.0	0.42	0.288888888889	0.242333333333	0.191034920635	0.42	0.32	0.304	0.28

0.1	0.4	0.2	0.0	0.0	0.42	0.275555555556	0.229133333333	0.187973809524	0.42	0.3	0.28	0.274

0.1	0.5	0.2	0.0	0.0	0.4	0.277777777778	0.227666666667	0.18083015873	0.4	0.313333333333	0.288	0.262

0.1	0.6	0.2	0.0	0.0	0.42	0.284444444444	0.220666666667	0.186769047619	0.42	0.313333333333	0.272	0.272

0.1	0.7	0.2	0.0	0.0	0.4	0.277777777778	0.225466666667	0.186284920635	0.4	0.313333333333	0.28	0.276

0.1	0.8	0.2	0.0	0.0	0.4	0.27	0.226	0.182383333333	0.4	0.3	0.28	0.264

0.1	0.9	0.2	0.0	0.0	0.4	0.27	0.2364	0.181387301587	0.4	0.306666666667	0.304	0.26

0.2	0.3	0.2	0.0	0.0	0.44	0.34	0.2798	0.213306349206	0.44	0.373333333333	0.332	0.29

0.2	0.4	0.2	0.0	0.0	0.46	0.327777777778	0.273266666667	0.209665079365	0.46	0.366666666667	0.32	0.282

0.2	0.5	0.2	0.0	0.0	0.46	0.322222222222	0.266133333333	0.205316666667	0.46	0.36	0.32	0.284

0.2	0.6	0.2	0.0	0.0	0.46	0.317777777778	0.262866666667	0.20103015873	0.46	0.346666666667	0.316	0.282

0.2	0.7	0.2	0.0	0.0	0.42	0.311111111111	0.254666666667	0.193796825397	0.42	0.346666666667	0.308	0.276

0.2	0.8	0.2	0.0	0.0	0.42	0.29	0.2408	0.185425396825	0.42	0.326666666667	0.296	0.272

